microsecond	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
46829509	264574	0x09	0x06	0x1B	0x38	0x4C	22.1250	0.1250	88.5000	0.5000
47226369	264574	0x09	0x06	0x1B	0x38	0x4C	22.3125	0.1250	89.2500	0.5000
47490943	132287	0x09	0x06	0x1B	0x38	0x4C	22.4375	0.0625	89.7500	0.2500
47887803	132287	0x09	0x06	0x1B	0x38	0x4C	22.6250	0.0625	90.5000	0.2500
48152377	132286	0x09	0x06	0x1B	0x3A	0x50	22.7500	0.0625	91.0000	0.2500
48284663	132287	0x09	0x06	0x1B	0x3D	0x54	22.8125	0.0625	91.2500	0.2500
48549237	132287	0x09	0x06	0x1B	0x36	0x45	22.9375	0.0625	91.7500	0.2500
56354155	132287	0x09	0x06	0x1B	0x31	0x4C	26.6250	0.0625	106.5000	0.2500
56486442	132287	0x09	0x06	0x1B	0x31	0x4C	26.6875	0.0625	106.7500	0.2500
56618729	132286	0x09	0x06	0x1B	0x38	0x56	26.7500	0.0625	107.0000	0.2500
56618729	132286	0x09	0x06	0x1B	0x3D	0x56	26.7500	0.0625	107.0000	0.2500
56751015	132287	0x09	0x06	0x1B	0x38	0x56	26.8125	0.0625	107.2500	0.2500
56751015	132287	0x09	0x06	0x1B	0x3D	0x56	26.8125	0.0625	107.2500	0.2500
57015589	132287	0x09	0x06	0x1B	0x36	0x50	26.9375	0.0625	107.7500	0.2500
57015589	132287	0x09	0x06	0x1B	0x3A	0x50	26.9375	0.0625	107.7500	0.2500
64820507	86813	0x09	0x06	0x1B	0x31	0x4C	30.6250	0.0410	122.5000	0.1641
64907320	89018	0x09	0x06	0x1B	0x35	0x4D	30.6660	0.0421	122.6641	0.1682
64996338	88743	0x09	0x06	0x1B	0x38	0x4E	30.7081	0.0419	122.8323	0.1677
65085081	132286	0x09	0x06	0x1B	0x38	0x51	30.7500	0.0625	123.0000	0.2500
65085081	132286	0x09	0x06	0x1B	0x3D	0x51	30.7500	0.0625	123.0000	0.2500
65217367	132287	0x09	0x06	0x1B	0x38	0x51	30.8125	0.0625	123.2500	0.2500
65217367	132287	0x09	0x06	0x1B	0x3D	0x51	30.8125	0.0625	123.2500	0.2500
65481941	132287	0x09	0x06	0x1B	0x36	0x4C	30.9375	0.0625	123.7500	0.2500
65481941	132287	0x09	0x06	0x1B	0x3A	0x4C	30.9375	0.0625	123.7500	0.2500
82811505	264574	0x09	0x06	0x1B	0x38	0x4C	39.1250	0.1250	156.5000	0.5000
83208365	264574	0x09	0x06	0x1B	0x38	0x4C	39.3125	0.1250	157.2500	0.5000
83472939	132287	0x09	0x06	0x1B	0x38	0x4C	39.4375	0.0625	157.7500	0.2500
83869799	264574	0x09	0x06	0x1B	0x38	0x4C	39.6250	0.1250	158.5000	0.5000
84266659	264574	0x09	0x06	0x1B	0x38	0x4C	39.8125	0.1250	159.2500	0.5000
84531233	132287	0x09	0x06	0x1B	0x38	0x4C	39.9375	0.0625	159.7500	0.2500
84928093	264574	0x09	0x06	0x1B	0x38	0x4C	40.1250	0.1250	160.5000	0.5000
85324953	264574	0x09	0x06	0x1B	0x38	0x4C	40.3125	0.1250	161.2500	0.5000
85589527	132287	0x09	0x06	0x1B	0x38	0x4C	40.4375	0.0625	161.7500	0.2500
85986387	264574	0x09	0x06	0x1B	0x38	0x4C	40.6250	0.1250	162.5000	0.5000
86383247	264574	0x09	0x06	0x1B	0x38	0x4C	40.8125	0.1250	163.2500	0.5000
86647821	132287	0x09	0x06	0x1B	0x38	0x4C	40.9375	0.0625	163.7500	0.2500
87044681	264574	0x09	0x06	0x1B	0x38	0x4C	41.1250	0.1250	164.5000	0.5000
87441541	264574	0x09	0x06	0x1B	0x38	0x4C	41.3125	0.1250	165.2500	0.5000
87706115	132287	0x09	0x06	0x1B	0x38	0x4C	41.4375	0.0625	165.7500	0.2500
88102975	264574	0x09	0x06	0x1B	0x38	0x4C	41.6250	0.1250	166.5000	0.5000
88499835	264574	0x09	0x06	0x1B	0x38	0x4C	41.8125	0.1250	167.2500	0.5000
88764409	132287	0x09	0x06	0x1B	0x38	0x4C	41.9375	0.0625	167.7500	0.2500
89161269	264574	0x09	0x06	0x1B	0x38	0x4C	42.1250	0.1250	168.5000	0.5000
89558129	264574	0x09	0x06	0x1B	0x38	0x4C	42.3125	0.1250	169.2500	0.5000
89822703	132287	0x09	0x06	0x1B	0x38	0x4C	42.4375	0.0625	169.7500	0.2500
90219563	132287	0x09	0x06	0x1B	0x38	0x4C	42.6250	0.0625	170.5000	0.2500
90484137	132286	0x09	0x06	0x1B	0x3A	0x50	42.7500	0.0625	171.0000	0.2500
90616423	132287	0x09	0x06	0x1B	0x3D	0x54	42.8125	0.0625	171.2500	0.2500
90880997	132287	0x09	0x06	0x1B	0x36	0x45	42.9375	0.0625	171.7500	0.2500
98685915	132287	0x09	0x06	0x1B	0x31	0x4C	46.6250	0.0625	186.5000	0.2500
98818202	132287	0x09	0x06	0x1B	0x31	0x4C	46.6875	0.0625	186.7500	0.2500
98950489	132286	0x09	0x06	0x1B	0x38	0x57	46.7500	0.0625	187.0000	0.2500
98950489	132286	0x09	0x06	0x1B	0x3D	0x57	46.7500	0.0625	187.0000	0.2500
99082775	132287	0x09	0x06	0x1B	0x38	0x56	46.8125	0.0625	187.2500	0.2500
99082775	132287	0x09	0x06	0x1B	0x3D	0x56	46.8125	0.0625	187.2500	0.2500
99347349	132287	0x09	0x06	0x1B	0x36	0x50	46.9375	0.0625	187.7500	0.2500
99347349	132287	0x09	0x06	0x1B	0x3A	0x50	46.9375	0.0625	187.7500	0.2500
107152267	86813	0x09	0x06	0x1B	0x31	0x4C	50.6250	0.0410	202.5000	0.1641
107239080	89018	0x09	0x06	0x1B	0x35	0x4D	50.6660	0.0421	202.6641	0.1682
107328098	88743	0x09	0x06	0x1B	0x38	0x4E	50.7081	0.0419	202.8323	0.1677
107416841	132286	0x09	0x06	0x1B	0x38	0x51	50.7500	0.0625	203.0000	0.2500
107416841	132286	0x09	0x06	0x1B	0x3D	0x51	50.7500	0.0625	203.0000	0.2500
107549127	132287	0x09	0x06	0x1B	0x38	0x51	50.8125	0.0625	203.2500	0.2500
107549127	132287	0x09	0x06	0x1B	0x3D	0x51	50.8125	0.0625	203.2500	0.2500
107813701	132287	0x09	0x06	0x1B	0x36	0x4C	50.9375	0.0625	203.7500	0.2500
107813701	132287	0x09	0x06	0x1B	0x3A	0x4C	50.9375	0.0625	203.7500	0.2500
115618619	132287	0x09	0x06	0x1B	0x31	0x4C	54.6250	0.0625	218.5000	0.2500
115750906	132287	0x09	0x06	0x1B	0x31	0x4C	54.6875	0.0625	218.7500	0.2500
115883193	132286	0x09	0x06	0x1B	0x38	0x57	54.7500	0.0625	219.0000	0.2500
115883193	132286	0x09	0x06	0x1B	0x3D	0x57	54.7500	0.0625	219.0000	0.2500
116015479	132287	0x09	0x06	0x1B	0x38	0x56	54.8125	0.0625	219.2500	0.2500
116015479	132287	0x09	0x06	0x1B	0x3D	0x56	54.8125	0.0625	219.2500	0.2500
116280053	132287	0x09	0x06	0x1B	0x36	0x50	54.9375	0.0625	219.7500	0.2500
116280053	132287	0x09	0x06	0x1B	0x3A	0x50	54.9375	0.0625	219.7500	0.2500
124084971	86813	0x09	0x06	0x1B	0x31	0x4C	58.6250	0.0410	234.5000	0.1641
124171784	89018	0x09	0x06	0x1B	0x35	0x4D	58.6660	0.0421	234.6641	0.1682
124260802	88743	0x09	0x06	0x1B	0x38	0x4E	58.7081	0.0419	234.8323	0.1677
124349545	132286	0x09	0x06	0x1B	0x38	0x51	58.7500	0.0625	235.0000	0.2500
124349545	132286	0x09	0x06	0x1B	0x3D	0x51	58.7500	0.0625	235.0000	0.2500
124481831	132287	0x09	0x06	0x1B	0x38	0x51	58.8125	0.0625	235.2500	0.2500
124481831	132287	0x09	0x06	0x1B	0x3D	0x51	58.8125	0.0625	235.2500	0.2500
124746405	132287	0x09	0x06	0x1B	0x36	0x4C	58.9375	0.0625	235.7500	0.2500
124746405	132287	0x09	0x06	0x1B	0x3A	0x4C	58.9375	0.0625	235.7500	0.2500
126069272	132287	0x09	0x06	0x1B	0x27	0x49	59.5625	0.0625	238.2500	0.2500
126201559	132287	0x09	0x06	0x1B	0x29	0x4A	59.6250	0.0625	238.5000	0.2500
126333846	132287	0x09	0x06	0x1B	0x29	0x4B	59.6875	0.0625	238.7500	0.2500
126466133	132286	0x09	0x06	0x1B	0x2C	0x4D	59.7500	0.0625	239.0000	0.2500
126598419	132287	0x09	0x06	0x1B	0x2E	0x50	59.8125	0.0625	239.2500	0.2500
126862993	132287	0x09	0x06	0x1B	0x2E	0x50	59.9375	0.0625	239.7500	0.2500
128185860	132287	0x09	0x06	0x1B	0x2E	0x4D	60.5625	0.0625	242.2500	0.2500
128318147	132287	0x09	0x06	0x1B	0x2E	0x4D	60.6250	0.0625	242.5000	0.2500
128450434	132287	0x09	0x06	0x1B	0x2E	0x4D	60.6875	0.0625	242.7500	0.2500
128582721	132286	0x09	0x06	0x1B	0x31	0x51	60.7500	0.0625	243.0000	0.2500
128715007	132287	0x09	0x06	0x1B	0x33	0x54	60.8125	0.0625	243.2500	0.2500
128979581	132287	0x09	0x06	0x1B	0x33	0x52	60.9375	0.0625	243.7500	0.2500
130302448	132287	0x09	0x06	0x1B	0x27	0x49	61.5625	0.0625	246.2500	0.2500
130434735	132287	0x09	0x06	0x1B	0x29	0x4B	61.6250	0.0625	246.5000	0.2500
130567022	132287	0x09	0x06	0x1B	0x29	0x4B	61.6875	0.0625	246.7500	0.2500
130699309	132286	0x09	0x06	0x1B	0x2C	0x4E	61.7500	0.0625	247.0000	0.2500
130831595	132287	0x09	0x06	0x1B	0x2E	0x51	61.8125	0.0625	247.2500	0.2500
131096169	132287	0x09	0x06	0x1B	0x2E	0x50	61.9375	0.0625	247.7500	0.2500
132419036	132287	0x09	0x06	0x1B	0x2E	0x4D	62.5625	0.0625	250.2500	0.2500
132551323	132287	0x09	0x06	0x1B	0x2E	0x4D	62.6250	0.0625	250.5000	0.2500
132683610	132287	0x09	0x06	0x1B	0x2E	0x4D	62.6875	0.0625	250.7500	0.2500
132815897	132286	0x09	0x06	0x1B	0x31	0x51	62.7500	0.0625	251.0000	0.2500
132948183	132287	0x09	0x06	0x1B	0x33	0x54	62.8125	0.0625	251.2500	0.2500
133212757	132287	0x09	0x06	0x1B	0x33	0x52	62.9375	0.0625	251.7500	0.2500
134535624	132287	0x09	0x06	0x1B	0x27	0x49	63.5625	0.0625	254.2500	0.2500
134667911	132287	0x09	0x06	0x1B	0x29	0x4B	63.6250	0.0625	254.5000	0.2500
134800198	132287	0x09	0x06	0x1B	0x29	0x4B	63.6875	0.0625	254.7500	0.2500
134932485	132286	0x09	0x06	0x1B	0x2C	0x4E	63.7500	0.0625	255.0000	0.2500
135064771	132287	0x09	0x06	0x1B	0x2E	0x51	63.8125	0.0625	255.2500	0.2500
135329345	132287	0x09	0x06	0x1B	0x2E	0x50	63.9375	0.0625	255.7500	0.2500
136652212	132287	0x09	0x06	0x1B	0x2E	0x4D	64.5625	0.0625	258.2500	0.2500
136784499	132287	0x09	0x06	0x1B	0x2E	0x4D	64.6250	0.0625	258.5000	0.2500
136916786	132287	0x09	0x06	0x1B	0x2E	0x4D	64.6875	0.0625	258.7500	0.2500
137049073	132286	0x09	0x06	0x1B	0x31	0x51	64.7500	0.0625	259.0000	0.2500
137181359	132287	0x09	0x06	0x1B	0x33	0x54	64.8125	0.0625	259.2500	0.2500
137445933	132287	0x09	0x06	0x1B	0x33	0x52	64.9375	0.0625	259.7500	0.2500
138768800	132287	0x09	0x06	0x1B	0x27	0x49	65.5625	0.0625	262.2500	0.2500
138901087	132287	0x09	0x06	0x1B	0x29	0x4B	65.6250	0.0625	262.5000	0.2500
139033374	132287	0x09	0x06	0x1B	0x29	0x4B	65.6875	0.0625	262.7500	0.2500
139165661	132286	0x09	0x06	0x1B	0x2C	0x4E	65.7500	0.0625	263.0000	0.2500
139297947	132287	0x09	0x06	0x1B	0x2E	0x51	65.8125	0.0625	263.2500	0.2500
139562521	132287	0x09	0x06	0x1B	0x2E	0x50	65.9375	0.0625	263.7500	0.2500
140885388	132287	0x09	0x06	0x1B	0x2E	0x4D	66.5625	0.0625	266.2500	0.2500
141017675	132287	0x09	0x06	0x1B	0x2E	0x4D	66.6250	0.0625	266.5000	0.2500
141149962	132287	0x09	0x06	0x1B	0x2E	0x4D	66.6875	0.0625	266.7500	0.2500
141282249	132286	0x09	0x06	0x1B	0x31	0x51	66.7500	0.0625	267.0000	0.2500
141414535	132287	0x09	0x06	0x1B	0x33	0x54	66.8125	0.0625	267.2500	0.2500
141679109	132287	0x09	0x06	0x1B	0x33	0x52	66.9375	0.0625	267.7500	0.2500
159008673	264574	0x09	0x06	0x1B	0x38	0x4C	75.1250	0.1250	300.5000	0.5000
159405533	264574	0x09	0x06	0x1B	0x38	0x4C	75.3125	0.1250	301.2500	0.5000
159670107	132287	0x09	0x06	0x1B	0x38	0x4C	75.4375	0.0625	301.7500	0.2500
160066967	264574	0x09	0x06	0x1B	0x38	0x4C	75.6250	0.1250	302.5000	0.5000
160463827	264574	0x09	0x06	0x1B	0x38	0x4C	75.8125	0.1250	303.2500	0.5000
160728401	132287	0x09	0x06	0x1B	0x38	0x4C	75.9375	0.0625	303.7500	0.2500
161125261	264574	0x09	0x06	0x1B	0x38	0x4C	76.1250	0.1250	304.5000	0.5000
161522121	264574	0x09	0x06	0x1B	0x38	0x4C	76.3125	0.1250	305.2500	0.5000
161786695	132287	0x09	0x06	0x1B	0x38	0x4C	76.4375	0.0625	305.7500	0.2500
162183555	264574	0x09	0x06	0x1B	0x38	0x4C	76.6250	0.1250	306.5000	0.5000
162580415	264574	0x09	0x06	0x1B	0x38	0x4C	76.8125	0.1250	307.2500	0.5000
162844989	132287	0x09	0x06	0x1B	0x38	0x4C	76.9375	0.0625	307.7500	0.2500
163241849	264574	0x09	0x06	0x1B	0x38	0x4C	77.1250	0.1250	308.5000	0.5000
163638709	264574	0x09	0x06	0x1B	0x38	0x4C	77.3125	0.1250	309.2500	0.5000
163903283	132287	0x09	0x06	0x1B	0x38	0x4C	77.4375	0.0625	309.7500	0.2500
164300143	264574	0x09	0x06	0x1B	0x38	0x4C	77.6250	0.1250	310.5000	0.5000
164697003	264574	0x09	0x06	0x1B	0x38	0x4C	77.8125	0.1250	311.2500	0.5000
164961577	132287	0x09	0x06	0x1B	0x38	0x4C	77.9375	0.0625	311.7500	0.2500
165358437	264574	0x09	0x06	0x1B	0x38	0x4C	78.1250	0.1250	312.5000	0.5000
165755297	264574	0x09	0x06	0x1B	0x38	0x4C	78.3125	0.1250	313.2500	0.5000
166019871	132287	0x09	0x06	0x1B	0x38	0x4C	78.4375	0.0625	313.7500	0.2500
166416731	132287	0x09	0x06	0x1B	0x38	0x4C	78.6250	0.0625	314.5000	0.2500
166681305	132286	0x09	0x06	0x1B	0x3A	0x50	78.7500	0.0625	315.0000	0.2500
166813591	132287	0x09	0x06	0x1B	0x3D	0x54	78.8125	0.0625	315.2500	0.2500
167078165	132287	0x09	0x06	0x1B	0x36	0x45	78.9375	0.0625	315.7500	0.2500
174883083	132287	0x09	0x06	0x1B	0x31	0x4C	82.6250	0.0625	330.5000	0.2500
175015370	132287	0x09	0x06	0x1B	0x31	0x4C	82.6875	0.0625	330.7500	0.2500
175147657	132286	0x09	0x06	0x1B	0x38	0x56	82.7500	0.0625	331.0000	0.2500
175147657	132286	0x09	0x06	0x1B	0x3D	0x56	82.7500	0.0625	331.0000	0.2500
175279943	132287	0x09	0x06	0x1B	0x38	0x56	82.8125	0.0625	331.2500	0.2500
175279943	132287	0x09	0x06	0x1B	0x3D	0x56	82.8125	0.0625	331.2500	0.2500
175544517	132287	0x09	0x06	0x1B	0x36	0x50	82.9375	0.0625	331.7500	0.2500
175544517	132287	0x09	0x06	0x1B	0x3A	0x50	82.9375	0.0625	331.7500	0.2500
183349435	86813	0x09	0x06	0x1B	0x31	0x4C	86.6250	0.0410	346.5000	0.1641
183436248	89018	0x09	0x06	0x1B	0x35	0x4D	86.6660	0.0421	346.6641	0.1682
183525266	88743	0x09	0x06	0x1B	0x38	0x4E	86.7081	0.0419	346.8323	0.1677
183614009	132286	0x09	0x06	0x1B	0x38	0x51	86.7500	0.0625	347.0000	0.2500
183614009	132286	0x09	0x06	0x1B	0x3D	0x51	86.7500	0.0625	347.0000	0.2500
183746295	132287	0x09	0x06	0x1B	0x38	0x51	86.8125	0.0625	347.2500	0.2500
183746295	132287	0x09	0x06	0x1B	0x3D	0x51	86.8125	0.0625	347.2500	0.2500
184010869	132287	0x09	0x06	0x1B	0x36	0x4C	86.9375	0.0625	347.7500	0.2500
184010869	132287	0x09	0x06	0x1B	0x3A	0x4C	86.9375	0.0625	347.7500	0.2500
191815787	132287	0x09	0x06	0x1B	0x31	0x4C	90.6250	0.0625	362.5000	0.2500
191948074	132287	0x09	0x06	0x1B	0x31	0x4C	90.6875	0.0625	362.7500	0.2500
192080361	132286	0x09	0x06	0x1B	0x38	0x57	90.7500	0.0625	363.0000	0.2500
192080361	132286	0x09	0x06	0x1B	0x3D	0x57	90.7500	0.0625	363.0000	0.2500
192212647	132287	0x09	0x06	0x1B	0x38	0x56	90.8125	0.0625	363.2500	0.2500
192212647	132287	0x09	0x06	0x1B	0x3D	0x56	90.8125	0.0625	363.2500	0.2500
192477221	132287	0x09	0x06	0x1B	0x36	0x50	90.9375	0.0625	363.7500	0.2500
192477221	132287	0x09	0x06	0x1B	0x3A	0x50	90.9375	0.0625	363.7500	0.2500
200282139	86813	0x09	0x06	0x1B	0x31	0x4C	94.6250	0.0410	378.5000	0.1641
200368952	89018	0x09	0x06	0x1B	0x35	0x4D	94.6660	0.0421	378.6641	0.1682
200457970	88743	0x09	0x06	0x1B	0x38	0x4E	94.7081	0.0419	378.8323	0.1677
200546713	132286	0x09	0x06	0x1B	0x38	0x51	94.7500	0.0625	379.0000	0.2500
200546713	132286	0x09	0x06	0x1B	0x3D	0x51	94.7500	0.0625	379.0000	0.2500
200678999	132287	0x09	0x06	0x1B	0x38	0x51	94.8125	0.0625	379.2500	0.2500
200678999	132287	0x09	0x06	0x1B	0x3D	0x51	94.8125	0.0625	379.2500	0.2500
200943573	132287	0x09	0x06	0x1B	0x36	0x4C	94.9375	0.0625	379.7500	0.2500
200943573	132287	0x09	0x06	0x1B	0x3A	0x4C	94.9375	0.0625	379.7500	0.2500
208748491	132287	0x09	0x06	0x1B	0x31	0x4C	98.6250	0.0625	394.5000	0.2500
208880778	132287	0x09	0x06	0x1B	0x31	0x4C	98.6875	0.0625	394.7500	0.2500
209013065	132286	0x09	0x06	0x1B	0x38	0x57	98.7500	0.0625	395.0000	0.2500
209013065	132286	0x09	0x06	0x1B	0x3D	0x57	98.7500	0.0625	395.0000	0.2500
209145351	132287	0x09	0x06	0x1B	0x38	0x56	98.8125	0.0625	395.2500	0.2500
209145351	132287	0x09	0x06	0x1B	0x3D	0x56	98.8125	0.0625	395.2500	0.2500
209409925	132287	0x09	0x06	0x1B	0x36	0x50	98.9375	0.0625	395.7500	0.2500
209409925	132287	0x09	0x06	0x1B	0x3A	0x50	98.9375	0.0625	395.7500	0.2500
217214843	86813	0x09	0x06	0x1B	0x31	0x4C	102.6250	0.0410	410.5000	0.1641
217301656	89018	0x09	0x06	0x1B	0x35	0x4D	102.6660	0.0421	410.6641	0.1682
217390674	88743	0x09	0x06	0x1B	0x38	0x4E	102.7081	0.0419	410.8323	0.1677
217479417	132286	0x09	0x06	0x1B	0x38	0x51	102.7500	0.0625	411.0000	0.2500
217479417	132286	0x09	0x06	0x1B	0x3D	0x51	102.7500	0.0625	411.0000	0.2500
217611703	132287	0x09	0x06	0x1B	0x38	0x51	102.8125	0.0625	411.2500	0.2500
217611703	132287	0x09	0x06	0x1B	0x3D	0x51	102.8125	0.0625	411.2500	0.2500
217876277	132287	0x09	0x06	0x1B	0x36	0x4C	102.9375	0.0625	411.7500	0.2500
217876277	132287	0x09	0x06	0x1B	0x3A	0x4C	102.9375	0.0625	411.7500	0.2500
225681195	132287	0x09	0x06	0x1B	0x31	0x4C	106.6250	0.0625	426.5000	0.2500
225813482	132287	0x09	0x06	0x1B	0x31	0x4C	106.6875	0.0625	426.7500	0.2500
225945769	132286	0x09	0x06	0x1B	0x38	0x56	106.7500	0.0625	427.0000	0.2500
225945769	132286	0x09	0x06	0x1B	0x3D	0x56	106.7500	0.0625	427.0000	0.2500
226078055	132287	0x09	0x06	0x1B	0x38	0x56	106.8125	0.0625	427.2500	0.2500
226078055	132287	0x09	0x06	0x1B	0x3D	0x56	106.8125	0.0625	427.2500	0.2500
226342629	132287	0x09	0x06	0x1B	0x36	0x50	106.9375	0.0625	427.7500	0.2500
226342629	132287	0x09	0x06	0x1B	0x3A	0x50	106.9375	0.0625	427.7500	0.2500
124878692	396860	0x0A	0x0A	0x19	0x3D	0x4C	59.0000	0.1875	236.0000	0.7500
124878692	396860	0x0A	0x0A	0x19	0x41	0x4C	59.0000	0.1875	236.0000	0.7500
124878692	396860	0x0A	0x0A	0x19	0x46	0x4C	59.0000	0.1875	236.0000	0.7500
125275552	264573	0x0A	0x0A	0x19	0x3D	0x4C	59.1875	0.1250	236.7500	0.5000
125275552	264573	0x0A	0x0A	0x19	0x41	0x4C	59.1875	0.1250	236.7500	0.5000
125275552	264573	0x0A	0x0A	0x19	0x46	0x4C	59.1875	0.1250	236.7500	0.5000
125672412	132287	0x0A	0x0A	0x19	0x3D	0x4C	59.3750	0.0625	237.5000	0.2500
125672412	132287	0x0A	0x0A	0x19	0x41	0x4C	59.3750	0.0625	237.5000	0.2500
125672412	132287	0x0A	0x0A	0x19	0x46	0x4C	59.3750	0.0625	237.5000	0.2500
125936986	396860	0x0A	0x0A	0x19	0x3D	0x4C	59.5000	0.1875	238.0000	0.7500
125936986	396860	0x0A	0x0A	0x19	0x41	0x4C	59.5000	0.1875	238.0000	0.7500
125936986	396860	0x0A	0x0A	0x19	0x46	0x4C	59.5000	0.1875	238.0000	0.7500
126333846	264573	0x0A	0x0A	0x19	0x3D	0x4C	59.6875	0.1250	238.7500	0.5000
126333846	264573	0x0A	0x0A	0x19	0x41	0x4C	59.6875	0.1250	238.7500	0.5000
126333846	264573	0x0A	0x0A	0x19	0x46	0x4C	59.6875	0.1250	238.7500	0.5000
126730706	132287	0x0A	0x0A	0x19	0x3D	0x4C	59.8750	0.0625	239.5000	0.2500
126730706	132287	0x0A	0x0A	0x19	0x41	0x4C	59.8750	0.0625	239.5000	0.2500
126730706	132287	0x0A	0x0A	0x19	0x46	0x4C	59.8750	0.0625	239.5000	0.2500
127259853	264574	0x0A	0x0A	0x19	0x38	0x46	60.1250	0.1250	240.5000	0.5000
127259853	264574	0x0A	0x0A	0x19	0x3C	0x46	60.1250	0.1250	240.5000	0.5000
127259853	264574	0x0A	0x0A	0x19	0x41	0x46	60.1250	0.1250	240.5000	0.5000
127789000	264574	0x0A	0x0A	0x19	0x38	0x49	60.3750	0.1250	241.5000	0.5000
127789000	264574	0x0A	0x0A	0x19	0x3C	0x49	60.3750	0.1250	241.5000	0.5000
127789000	264574	0x0A	0x0A	0x19	0x41	0x49	60.3750	0.1250	241.5000	0.5000
129111868	396860	0x0A	0x0A	0x19	0x3D	0x4E	61.0000	0.1875	244.0000	0.7500
129111868	396860	0x0A	0x0A	0x19	0x41	0x4E	61.0000	0.1875	244.0000	0.7500
129111868	396860	0x0A	0x0A	0x19	0x46	0x4E	61.0000	0.1875	244.0000	0.7500
129508728	264573	0x0A	0x0A	0x19	0x3D	0x4D	61.1875	0.1250	244.7500	0.5000
129508728	264573	0x0A	0x0A	0x19	0x41	0x4D	61.1875	0.1250	244.7500	0.5000
129508728	264573	0x0A	0x0A	0x19	0x46	0x4D	61.1875	0.1250	244.7500	0.5000
129905588	132287	0x0A	0x0A	0x19	0x3D	0x4D	61.3750	0.0625	245.5000	0.2500
129905588	132287	0x0A	0x0A	0x19	0x41	0x4D	61.3750	0.0625	245.5000	0.2500
129905588	132287	0x0A	0x0A	0x19	0x46	0x4D	61.3750	0.0625	245.5000	0.2500
130170162	396860	0x0A	0x0A	0x19	0x3D	0x4C	61.5000	0.1875	246.0000	0.7500
130170162	396860	0x0A	0x0A	0x19	0x41	0x4C	61.5000	0.1875	246.0000	0.7500
130170162	396860	0x0A	0x0A	0x19	0x46	0x4C	61.5000	0.1875	246.0000	0.7500
130567022	264573	0x0A	0x0A	0x19	0x3D	0x4C	61.6875	0.1250	246.7500	0.5000
130567022	264573	0x0A	0x0A	0x19	0x41	0x4C	61.6875	0.1250	246.7500	0.5000
130567022	264573	0x0A	0x0A	0x19	0x46	0x4C	61.6875	0.1250	246.7500	0.5000
130963882	132287	0x0A	0x0A	0x19	0x3D	0x4C	61.8750	0.0625	247.5000	0.2500
130963882	132287	0x0A	0x0A	0x19	0x41	0x4C	61.8750	0.0625	247.5000	0.2500
130963882	132287	0x0A	0x0A	0x19	0x46	0x4C	61.8750	0.0625	247.5000	0.2500
131493029	264574	0x0A	0x0A	0x19	0x38	0x46	62.1250	0.1250	248.5000	0.5000
131493029	264574	0x0A	0x0A	0x19	0x3C	0x46	62.1250	0.1250	248.5000	0.5000
131493029	264574	0x0A	0x0A	0x19	0x41	0x46	62.1250	0.1250	248.5000	0.5000
132022176	264574	0x0A	0x0A	0x19	0x38	0x49	62.3750	0.1250	249.5000	0.5000
132022176	264574	0x0A	0x0A	0x19	0x3C	0x49	62.3750	0.1250	249.5000	0.5000
132022176	264574	0x0A	0x0A	0x19	0x41	0x49	62.3750	0.1250	249.5000	0.5000
133345044	396860	0x0A	0x0A	0x19	0x3D	0x4E	63.0000	0.1875	252.0000	0.7500
133345044	396860	0x0A	0x0A	0x19	0x41	0x4E	63.0000	0.1875	252.0000	0.7500
133345044	396860	0x0A	0x0A	0x19	0x46	0x4E	63.0000	0.1875	252.0000	0.7500
133741904	264573	0x0A	0x0A	0x19	0x3D	0x4D	63.1875	0.1250	252.7500	0.5000
133741904	264573	0x0A	0x0A	0x19	0x41	0x4D	63.1875	0.1250	252.7500	0.5000
133741904	264573	0x0A	0x0A	0x19	0x46	0x4D	63.1875	0.1250	252.7500	0.5000
134138764	132287	0x0A	0x0A	0x19	0x3D	0x4D	63.3750	0.0625	253.5000	0.2500
134138764	132287	0x0A	0x0A	0x19	0x41	0x4D	63.3750	0.0625	253.5000	0.2500
134138764	132287	0x0A	0x0A	0x19	0x46	0x4D	63.3750	0.0625	253.5000	0.2500
134403338	396860	0x0A	0x0A	0x19	0x3D	0x4C	63.5000	0.1875	254.0000	0.7500
134403338	396860	0x0A	0x0A	0x19	0x41	0x4C	63.5000	0.1875	254.0000	0.7500
134403338	396860	0x0A	0x0A	0x19	0x46	0x4C	63.5000	0.1875	254.0000	0.7500
134800198	264573	0x0A	0x0A	0x19	0x3D	0x4C	63.6875	0.1250	254.7500	0.5000
134800198	264573	0x0A	0x0A	0x19	0x41	0x4C	63.6875	0.1250	254.7500	0.5000
134800198	264573	0x0A	0x0A	0x19	0x46	0x4C	63.6875	0.1250	254.7500	0.5000
135197058	132287	0x0A	0x0A	0x19	0x3D	0x4C	63.8750	0.0625	255.5000	0.2500
135197058	132287	0x0A	0x0A	0x19	0x41	0x4C	63.8750	0.0625	255.5000	0.2500
135197058	132287	0x0A	0x0A	0x19	0x46	0x4C	63.8750	0.0625	255.5000	0.2500
135726205	264574	0x0A	0x0A	0x19	0x38	0x46	64.1250	0.1250	256.5000	0.5000
135726205	264574	0x0A	0x0A	0x19	0x3C	0x46	64.1250	0.1250	256.5000	0.5000
